,Unnamed: 0,Id,Category,Tweet
4862,5341,639482219187314688,negative,"['ukip', 'boy', 'may', 'have', 'delet', 'hi', 'twitter', 'profil', 'but', 'those', 'screenshot', 'will', 'be', 'with', 'him', 'forev']"
4863,5342,639495279910252544,negative,"['they', 'will', 'not', 'be', 'safe', 'we', 'will', 'march', 'on', 'clapton', 'with', 'lead', 'pipe', 'and', 'beat', 'ukip', 'into', 'the', 'sea']"
4864,5344,639517683873128448,neutral,"['id', 'be', 'prepar', 'to', 'bet', 'that', 'most', 'sun', 'reader', 'vote', 'ukip', 'despit', 'them', 'back', 'the', 'tori']"
4865,5345,639656031291879424,negative,"['weve', 'gone', 'from', 'a', 'countri', 'that', 'vote', 'ukip', 'intord', 'place', 'for', 'total', 'vote', 'the', 'parti', 'look', 'to', 'serious', 'cut', 'the', 'amount', 'of', 'peopl', 'come', 'in']"
4866,5346,639713420636504064,negative,"['ukip', 'pollednd', 'in', 'labourheld', 'seat', 'in', 'the', 'north', 'if', 'we', 'continu', 'with', 'torylit', 'polici', 'then', 'ukip', 'will', 'crush', 'us', 'in', 'the', 'north']"
4867,5347,639718916705648640,negative,"['you', 'said', 'he', 'wa', 'thend', 'worst', 'he', 'isnt', 'amp', 'ukip', 'dont', 'vote', 'on', 'nonuk', 'issu']"
4868,5348,639752555707396096,negative,"['to', 'be', 'fair', 'paul', 'after', 'snp', 'ukip', 'boundari', 'chang', 'amp', 'fewer', 'mp', 'it', 'may', 'not', 'be', 'leader', 'that', 'influenc', 'the', 'who', 'disagre']"
4869,5349,639764731750973440,neutral,"['buzzfe', 'ask', 'if', 'ukip', 'lose', 'vote', 'to', 'corbyn', 'farag', 'think', 'hell', 'pick', 'up', 'some', 'greensnonvot', 'but', 'a', 'chunk', 'of', 'old', 'labour', 'vote', 'may', 'go', 'ukip']"
4870,5350,639792015107063808,neutral,"['ye', 'but', 'ukip', 'said', 'the', 'dad', 'onli', 'did', 'it', 'for', 'new', 'teeth', 'or', 'some', 'other', 'sick', 'nonsens']"
4871,5351,639798848454553600,neutral,"['kendal', 'amp', 'cooper', 'would', 'caus', 'a', 'ukip', 'surg', 'in', 'the', 'north', 'where', 'the', 'parti', 'pollednd']"
4872,5352,639828253482594304,negative,"['i', 'understand', 'whi', 'peopl', 'may', 'support', 'them', 'but', 'i', 'total', 'despis', 'ukip', 'theyr', 'racist', 'bigot', 'beast', 'noth', 'averag', 'about', 'that']"
4873,5353,639922848556052480,positive,"['ukip', 'are', 'the', 'onli', 'parti', 'offer', 'sensibl', 'polici', 'on', 'immigr']"
4874,5354,639958985827819520,positive,"['ukip', 'and', 'the', 'gay', 'pride', 'march', 'by', 'sean', 'gabb', 'gaymarriag', 'gaypolit', 'gayprid', 'libertarian', 'ukip']"
4875,5355,640076240817418240,neutral,"['while', 'ukip', 'racist', 'rant', 'amp', 'tori', 'make', 'excus', 'thi', 'is', 'what', 'the', 'british', 'peopl', 'are', 'do', 'about', 'refugeecrisi']"
4876,5357,640110503155617796,neutral,"['great', 'to', 'hear', 'you', 'on', 'bbclive', 'on', 'wednesday', 'nearli', 'fell', 'off', 'my', 'chair', 'at', 'ukip', 'inclus', 'bbcbia']"
4877,5358,640110831842238465,negative,"['the', 'same', 'ppl', 'who', 'vote', 'ukip', 'in', 'may', 'are', 'onli', 'defend', 'migrant', 'come', 'to', 'the', 'uk', 'becaus', 'it', 'seem', 'like', 'the', 'conscienti', 'or', 'right', 'answer']"
4878,5359,640274726661828609,negative,"['if', 'there', 'were', 'an', 'elect', 'tomorrowukip', 'still', 'wouldnt', 'get', 'a', 'great', 'number', 'of', 'mpsi', 'hate', 'to', 'say', 'it', 'but', 'i', 'think', 'thi', 'countri', 'is', 'about', 'finish']"
4879,5360,640287157815508993,neutral,"['rememb', 'cameron', 'promis', 'you', 'all', 'thi', 'b', 'the', 'electionst', 'class', 'treatment', 'to', 'as', 'should', 'have', 'vote', 'ukip', 'u', 'were', 'warn', 'by', 'farag']"
4880,5361,640367578351816704,neutral,"['will', 'tomorrow', 'lie', 'about', 'ukip', 'record', 'and', 'tri', 'again', 'to', 'appeal', 'to', 'north', 'london', 'champagn', 'socialist', 'cliqu']"
4881,5362,640757161019228160,neutral,"['never', 'forget', 'ukip', 'share', 'a', 'platform', 'in', 'the', 'eu', 'parliament', 'with', 'these', 'hope', 'ukip', 'voter', 'are', 'suitabl', 'asham']"
4882,5364,641131415875256320,positive,"['thursday', 'blackheath', 'by', 'elect', 'vote', 'ukip', 'you', 'know', 'it', 'make', 'sens']"
4883,5365,641175713257771008,neutral,"['i', 'think', 'an', 'emerg', 'council', 'meet', 'is', 'need', 'we', 'trust', 'ukip', 'at', 'the', 'last', 'elect', 'and', 'there', 'an', 'import', 'by', 'elect', 'thursday']"
4884,5366,641228611870150656,neutral,"['i', 'hope', 'ukip', 'thanet', 'council', 'refus', 'to', 'take', 'ani', 'refuge', 'or', 'immigr', 'amp', 'say', 'they', 'are', 'put', 'the', 'need', 'of', 'britsst']"
4885,5367,641304761401278464,negative,"['deplor', 'and', 'wronghead', 'comment', 'by', 'bristol', 'onli', 'ukip', 'councillor', 'i', 'hope', 'he', 'lose', 'hi', 'seat', 'in', 'may', 'and', 'ukip', 'fold']"
4886,5368,641591752726609920,positive,"['look', 'forward', 'to', 'becom', 'a', 'tori', 'or', 'inde', 'ukip', 'leader', 'one', 'day']"
4887,5369,641641295606366208,positive,"['may', 'be', 'good', 'news', 'for', 'ukip', 'too', 'though', 'corbyn', 'is', 'the', 'most', 'euroscept', 'leader', 'sinc', 'michael', 'foot']"
4888,5370,628331336596619266,neutral,"['krav', 'maga', 'valentin', 'park', 'the', 'ultim', 'self', 'defenc', 'system', 'straight', 'from', 'the', 'sourc', 'israel', 'thi', 'thursday', 'our', 'life', 'is', 'sacr']"
4889,5371,628346284361973760,positive,"['thank', 'for', 'watch', 'valentin', 'we', 'hope', 'you', 'enjoy', 'sport', 'sunday', 'on']"
4890,5372,628371110485209088,neutral,"['when', 'there', 'are', 'zero', 'post', 'about', 'valentin', 'day', 'becaus', 'it', 'augustrd']"
4891,5373,628470855463383044,positive,"['birthday', 'valentin', 'day', 'and', 'now', 'gon', 'na', 'see', 'ath', 'time', 'for', 'my', 'anniversari', 'on', 'thursday', 'and', 'im', 'so', 'excit', 'cant', 'wait']"
4892,5374,628649511838162947,neutral,"['it', 'hogan', 'andr', 'bigelow', 'honkytonk', 'macho', 'right', 'rd', 'guy', 'might', 'be', 'valentin']"
4893,5377,628784144269594624,positive,"['everyon', 'went', 'to', 'go', 'see', 'jcole', 'on', 'monday', 'and', 'im', 'out', 'here', 'about', 'to', 'go', 'see', 'slipknot', 'and', 'bullet', 'for', 'my', 'valentin', 'tomorrow']"
4894,5378,628792713488543744,positive,"['so', 'deadpool', 'come', 'out', 'on', 'febth', 'if', 'you', 'ask', 'me', 'it', 'the', 'perfect', 'movi', 'for', 'a', 'valentin', 'date']"
4895,5379,628835253881147392,neutral,"['so', 'actual', 'go', 'on', 'a', 'date', 'for', 'the', 'first', 'time', 'sinc', 'valentin', 'tomorrow', 'would', 'be', 'nice', 'too', 'bad', 'i', 'dont', 'have', 'anyon', 'to', 'go']"
4896,5380,629095993041113088,neutral,"['while', 'everyon', 'is', 'enjoy', 'valentin', 'day', 'im', 'go', 'to', 'be', 'watch', 'deadpool', 'for', 'theth', 'time']"
4897,5381,629426028037869568,neutral,"['hi', 'my', 'name', 'is', 'andrew', 'i', 'may', 'be', 'a', 'dick', 'but', 'i', 'sure', 'aint', 'an', 'asshol', 'valentin', 'how', 'do', 'you', 'do']"
4898,5382,629426040889327616,neutral,"['appar', 'i', 'wrote', 'an', 'articl', 'thingi', 'about', 'valentin', 'to', 'post', 'on', 'theth', 'of', 'feb', 'but', 'complet', 'forgot', 'about', 'it', 'cool']"
4899,5383,629562524489285632,neutral,"['the', 'first', 'time', 'i', 'told', 'someon', 'that', 'i', 'had', 'an', 'interest', 'in', 'girl', 'wa', 'at', 'anth', 'grade', 'valentin', 'day', 'danc', 'i', 'wa', 'there', 'with', 'my', 'friend', 'gabbi']"
4900,5384,629690358742523904,positive,"['nice', 'i', 'may', 'get', 'valentin', 'as', 'well', 'undecid', 'may', 'get', 'it', 'at', 'a', 'later', 'date', 'there', 'quit', 'a', 'few', 'i', 'want', 'to', 'be', 'honest']"
4901,5385,629794562576359425,positive,"['how', 'cool', 'is', 'thi', 'valentin', 'wa', 'on', 'with', 'us', 'amp', 'on', 'augustth', 'you', 'can', 'listen', 'in', 'angel']"
4902,5386,630113607913742336,positive,"['anybodi', 'wan', 'na', 'see', 'bullet', 'for', 'my', 'valentin', 'with', 'me', 'thi', 'octob']"
4903,5387,630118917629964288,neutral,"['og', 'doge', 'isth', 'of', 'juli', 'other', 'doge', 'is', 'valentin', 'day', 'kaylei', 'is', 'today']"
4904,5388,630175161002643456,neutral,"['tomorrow', 'is', 'valentin', 'day', 'and', 'i', 'can', 'honestli', 'say', 'it', 'not', 'go', 'to', 'be', 'the', 'worst', 'valentin', 'day', 'ive', 'ever', 'had', 'obviouschild']"
4905,5389,630406522896547841,positive,"['hope', 'to', 'mate', 'go', 'tuesday', 'load', 'of', 'us', 'go', 'to', 'blackpool', 'if', 'u', 'can', 'get', 'the', 'pass', 'on', 'valentin', 'prioriti']"
4906,5390,630524936176705536,neutral,"['rubi', 'fall', 'the', 'summer', 'break', 'valentin', 'day', 'friday', 'when', 'i', 'use', 'to', 'sneek', 'on', 'wednesday', 'and', 'saturday', 'it', 'noth', 'just', 'a', 'wast', 'of', 'time']"
4907,5391,630576333807091712,positive,"['i', 'rememb', 'how', 'to', 'make', 'it', 'in', 'america', 'premier', 'on', 'valentin', 'day', 'in', 'a', 'sunday', 'two', 'day', 'later', 'i', 'met', 'paul', 'bailey']"
4908,5392,630600913141436416,positive,"['ill', 'never', 'forget', 'valentin', 'day', 'back', 'inth', 'grade', 'like', 'serious', 'i', 'got', 'the', 'cutest', 'present', 'ever', 'no', 'one', 'will', 'ever', 'be', 'compar', 'to', 'you']"
4909,5393,630833107411845120,neutral,"['have', 'you', 'ever', 'been', 'to', 'valentin', 'amp', 'cord', 'floor', 'shakespear', 'hous', 'shakespear', 'road', 'london', 'nxe', 'there', 'is', 'compani']"
4910,5394,631293226498945025,positive,"['thought', 'i', 'had', 'to', 'wait', 'till', 'theth', 'for', 'bullet', 'for', 'my', 'valentin', 'new', 'album', 'to', 'releas', 'i', 'got', 'it', 'now', 'fucky', 'venom']"
4911,5395,631592969053859840,positive,"['blazer', 'will', 'spend', 'nye', 'in', 'utah', 'vs', 'jazz', 'play', 'wizard', 'on', 'mlk', 'day', 'jan', 'good', 'news', 'tho', 'team', 'is', 'off', 'valentin', 'day', 'amp', 'april', 'fool', 'day']"
4912,5396,631844199093129217,positive,"['tomorrow', 'is', 'friday', 'you', 'know', 'what', 'that', 'mean', 'weve', 'got', 'a', 'lot', 'to', 'look', 'forward', 'to', 'the', 'new', 'bullet', 'for', 'my', 'valentin']"
4913,5397,632022549027688449,neutral,"['valentin', 'practic', 'for', 'first', 'time', 'thursday', 'night', 'even', 'if', 'it', 'wa', 'my', 'first', 'day', 'i', 'felt', 'good', 'run', 'around', 'and', 'fli', 'around', 'husker']"
4914,5398,632045487432970241,positive,"['im', 'gon', 'na', 'listen', 'in', 'the', 'morn', 'so', 'far', 'the', 'new', 'miss', 'may', 'i', 'is', 'my', 'album', 'of', 'the', 'year', 'follow', 'by', 'the', 'new', 'bullet', 'for', 'my', 'valentin']"
4915,5400,632442694808145921,neutral,"['sorri', 'cant', 'make', 'it', 'to', 'work', 'tomorrow', 'got', 'drunk', 'and', 'start', 'watch', 'live', 'my', 'bloodi', 'valentin', 'video']"
4916,5402,632512554305130497,neutral,"['dred', 'go', 'to', 'archi', 'on', 'valentin', 'day', 'the', 'goon', 'may', 'crack', 'me', 'too', 'independ', 'that', 'too', 'happi']"
4917,5403,632756925516619776,positive,"['tomorrow', 'on', 'marchth', 'one', 'month', 'after', 'valentin', 'day', 'some', 'men', 'in', 'america', 'tri', 'to', 'celebr', 'steak', 'and', 'a', 'bj', 'day']"
4918,5404,632885264864702464,positive,"['love', 'pellsi', 'ambiencemay', 'make', 'a', 'drink', 'call', 'that', 'in', 'your', 'honouri', 'think', 'valentin', 'ginger', 'shot', 'of', 'rum', 'some', 'mint']"
4919,5405,632939558598905856,positive,"['see', 'you', 'august', 'my', 'si', 'in', 'law', 'work', 'on', 'valentin', 'with', 'you', 'cant', 'wait']"
4920,5406,633042074879832065,positive,"['rt', 'it', 'a', 'sunni', 'sunday', 'how', 'about', 'take', 'the', 'valentin', 'out', 'for', 'a', 'spin', 'it', 'wa', 'design', 'for']"
4921,5407,633101783527723008,positive,"['anyon', 'sell', 'ticket', 'for', 'bullet', 'for', 'my', 'valentin', 'in', 'swansea', 'octth', 'left', 'it', 'too', 'late', 'to', 'order', 'contact', 'me']"
4922,5408,633130810598518784,positive,"['my', 'name', 'is', 'jaehyun', 'i', 'wa', 'born', 'onth', 'of', 'februari', 'at', 'the', 'same', 'time', 'with', 'valentin', 'day', 'im', 'origin', 'came', 'from', 'seoul', 'c']"
4923,5409,633273650674814976,neutral,"['i', 'pass', 'through', 'the', 'intersect', 'of', 'elli', 'and', 'valentin', 'thi', 'morn', 'serious', 'ill', 'get', 'a', 'better', 'photo', 'tomorrow']"
4924,5410,633331291514097665,neutral,"['dont', 'worri', 'ill', 'just', 'say', 'funni', 'valentin', 'use', 'the', 'american', 'flag', 'so', 'there', 'may', 'be', 'similar']"
4925,5411,633369499350102016,positive,"['there', 'may', 'be', 'a', 'reason', 'thi', 'flower', 'onli', 'grow', 'on', 'an', 'island', 'not', 'exactli', 'the', 'flower', 'you', 'bring', 'home', 'on', 'valentin', 'day']"
4926,5412,633380644001742848,positive,"['jame', 'bland', 'ill', 'take', 'thi', 'for', 'ourst', 'anniversari', 'and', 'valentin', 'daybut', 'pink', 'rose', 'pleas']"
4927,5413,633621599879430146,positive,"['whi', 'do', 'peopl', 'make', 'such', 'a', 'big', 'deal', 'out', 'of', 'be', 'alon', 'on', 'valentin', 'day', 'look', 'you', 'may', 'not', 'have', 'a', 'lover', 'but', 'there', 'chocol']"
4928,5414,633735922719178753,positive,"['mccartney', 'jiyuugaoka', 'tokyo', 'tokyo', 'wing', 'st', 'my', 'valentin', 'let', 'me', 'roll', 'it', 'no', 'more', 'lone', 'night', 'old', 'brown']"
4929,5415,633751103629193216,positive,"['anoth', 'tuesday', 'afternoon', 'treat', 'brought', 'to', 'you', 'by', 'the', 'way', 'back', 'machin', 'a', 'super', 'earli', 'perform', 'of', 'valentin']"
4930,5416,633989745266282496,positive,"['friday', 'febth', '~', 'valentin', 'day', 'amp', 'full', 'moon', 'on', 'the', 'same', 'daytradit', 'know']"
4931,5417,634005415978627072,positive,"['fulton', 'hors', 'sale', 'is', 'on', 'friday', 'welcom', 'to', 'valentin', 'to', 'all', 'the', 'buyer']"
4932,5418,634032603201323009,neutral,"['oscarpistoriu', 'may', 'not', 'be', 'home', 'with', 'a', 'new', 'girlfriend', 'amp', 'powder', 'room', 'door', 'by', 'valentin', 'day', 'after', 'all']"
4933,5419,634187820484001792,positive,"['tomorrow', 'is', 'my', 'last', 'day', 'in', 'valentin']"
4934,5420,634246431033925632,neutral,"['venom', 'is', 'bullet', 'for', 'my', 'valentinesth', 'albumnot', 'theirrd', 'just', 'thought', 'you', 'should', 'know']"
4935,5421,634275104709435392,positive,"['do', 'you', 'know', 'on', 'augustth', 'is', 'the', 'chines', 'valentin', 'day', 'i', 'wish', 'you', 'all', 'a', 'happi', 'valentin', 'day']"
4936,5422,634352108364529665,neutral,"['whi', 'are', 'peopl', 'like', 'my', 'valentin', 'day', 'card', 'it', 'august']"
4937,5423,634356634664443904,negative,"['sorri', 'joe', 'but', 'the', 'onli', 'way', 'thi', 'team', 'finishesth', 'in', 'the', 'big', 'ten', 'would', 'be', 'major', 'injuri', 'to', 'valentin', 'harri', 'and', 'tum']"
4938,5424,634425212335816704,positive,"['throwback', 'thursday', 'sophomor', 'year', 'of', 'high', 'schooltaken', 'on', 'my', 'mom', 'birthday', 'deliv', 'in', 'time', 'for', 'valentin', 'day']"
4939,5425,634432237027655680,neutral,"['make', 'plan', 'to', 'go', 'away', 'for', 'myth', 'is', 'prove', 'more', 'difficult', 'than', 'i', 'first', 'thought', 'whi', 'doe', 'it', 'fall', 'on', 'valentin', 'weekend', 'and', 'half', 'term']"
4940,5426,634480922843189248,neutral,"['is', 'he', 'valentin', 'may', 'be', 'the', 'fairi', 'bring', 'him', 'back', 'to', 'the', 'dead', 'and', 'he', 'becam', 'in', 'a', 'zombiefairysh', 'who', 'plain', 'world', 'domin']"
4941,5427,634518424383827968,positive,"['luckili', 'the', 'game', 'is', 'the', 'night', 'after', 'on', 'feb', 'so', 'i', 'can', 'spend', 'valentin', 'with', 'my', 'wife']"
4942,5428,634560302034518016,positive,"['thi', 'guy', 'need', 'an', 'editor', 'lol', 'he', 'still', 'think', 'valentin', 'manag', 'the', 'met', 'he', 'ha', 'not', 'in', 'about', 'yr']"
4943,5429,634882991433449472,positive,"['now', 'everi', 'februari', 'youll', 'be', 'my', 'valentin', 'valentin', 'let', 'go', 'all', 'the', 'way', 'tonight', 'no', 'regret', 'just', 'love', 'we', 'can', 'danc', 'until', 'we', 'dien']"
4944,5430,634936207114289152,positive,"['what', 'a', 'ripper', 'game', 'friday', 'night', 'o', 'js', 'shortland', 'v', 'valentin', 'noth', 'left', 'on', 'the', 'bench', 'all', 'in', 'semi', 'final']"
4945,5431,634984305073061888,positive,"['sadli', 'the', 'christma', 'and', 'nye', 'turn', 'up', 'will', 'be', 'real', 'af', 'then', 'valentin', 'day', 'ampamp', 'myrd', 'then', 'im', 'done']"
4946,5432,635021140730249216,positive,"['star', 'kimberli', 'i', 'wa', 'abl', 'to', 'enjoy', 'an', 'awesom', 'belat', 'valentin', 'dinner', 'with', 'my', 'husband', 'last', 'saturday']"
4947,5433,635032466659540992,positive,"['befor', 'you', 'met', 'mei', 'wa', 'all', 'right', 'but', 'thingswer', 'kinda', 'heavyy', 'brought', 'me', 'to', 'lifenow', 'everi', 'februaryyoul', 'be', 'my', 'valentin', 'valentin']"
4948,5434,635213735284477952,positive,"['i', 'told', 'my', 'mom', 'i', 'want', 'to', 'stay', 'in', 'a', 'hotel', 'for', 'myth', 'with', 'peopl', 'but', 'my', 'birthday', 'on', 'valentin', 'lucki', 'me']"
4949,5437,635953968380686336,positive,"['credit', 'to', 'phenomen', 'retir', 'english', 'teacher', 'jan', 'knispel', 'from', 'valentin', 'for', 'the', 'great', 'analog', 'mohreng']"
4950,5438,636361464891183104,neutral,"['who', 'watch', 'the', 'special', 'valentin', 'day', 'dinner', 'with', 'asim', 'on', 'ari', 'musik', 'thi', 'feb', 'ps', 'i', 'got', 'someth', 'veri']"
4951,5439,636756702638026752,positive,"['wan', 'na', 'hang', 'out', 'on', 'valentin', 'day', 'bc', 'it', 'myst', 'birthday', 'and', 'i', 'wan', 'na', 'parti']"
4952,5440,636774312062619649,negative,"['evrn', 'wors', 'for', 'peopl', 'born', 'aroundth', 'novemb', 'just', 'the', 'result', 'of', 'a', 'valentin', 'shag']"
4953,5441,636897294600810496,positive,"['year', 'ago', 'today', 'thi', 'guy', 'ask', 'me', 'to', 'be', 'hi', 'girlfriend', 'your', 'welcom', 'for', 'theth', 'grade', 'valentin', 'danc', 'photo']"
4954,5442,637133817145200640,neutral,"['at', 'uni', 'i', 'wait', 'until', 'feb', 'to', 'pick', 'up', 'my', 'birthday', 'post', 'so', 'i', 'look', 'like', 'a', 'valentin', 'in', 'demand', 'a', 'hors', 'with', 'leg', 'is', 'less', 'lame']"
4955,5443,637234589489102848,neutral,"['valentin', 'it', 'may', 'all', 'prove', 'to', 'be', 'true', 'hannah', 'it', 'cant', 'prove', 'to', 'be', 'true', 'it', 'can', 'onli', 'not', 'prove', 'to', 'be', 'fals', 'yet']"
4956,5444,637439565549170688,positive,"['hold', 'up', 'my', 'bloodi', 'valentin', 'take', 'place', 'on', 'a', 'friday', 'theth', 'come', 'on']"
4957,5445,637651180399693825,positive,"['valentin', 'hs', 'have', 'you', 'seen', 'these', 'amus', 'niall', 'horan', 'imag', 'you', 'may', 'like']"
4958,5446,637848793577357312,negative,"['rememb', 'when', 'i', 'bought', 'cute', 'ass', 'lingeri', 'for', 'valentin', 'day', 'amp', 'my', 'boyfriend', 'sat', 'me', 'down', 'amp', 'watch', 'sin', 'citi', 'instead', 'of', 'fuck', 'my', 'brain', 'out']"
4959,5447,638211337361989633,positive,"['i', 'wonder', 'if', 'he', 'is', 'go', 'to', 'pass', 'her', 'a', 'valentin', 'in', 'class', 'tomorrow']"
4960,5448,638405805394534400,neutral,"['how', 'valentin', 'went', 'from', 'boston', 'to', 'the', 'south', 'pacif', 'in', 'page', 'on', 'bestsellingread', 'mondayblog']"
4961,5449,638463401631588352,neutral,"['tom', 'izzo', 'say', 'on', 'from', 'itali', 'that', 'valentin', 'wa', 'out', 'of', 'leg', 'inth', 'qtr', 'yesterday', 'didnt', 'want', 'him', 'hurt', 'so', 'decid', 'to', 'sit', 'him']"
4962,5450,638463776212303872,negative,"['valentin', 'day', 'may', 'be', 'rather', 'depress', 'for', 'me', 'but', 'i', 'bare', 'get', 'to', 'see', 'thi']"
4963,5452,639042460635688960,positive,"['wednesday', 'special', 'off', '~valentin', 'vegetarian', 'sandwich', 'with', 'mushroom', 'tomato', 'red', 'onion', 'roast', 'red']"
4964,5453,639261808574902272,negative,"['i', 'hope', 'that', 'guy', 'goe', 'all', 'out', 'for', 'valentin', 'day', 'the', 'fkn', 'work', 'then', 'a', 'few', 'day', 'befor', 'feb', 'he', 'check', 'her', 'phone', 'and', 'see', 'a', 'few', 'messag']"
4965,5454,639598393560461312,negative,"['valentineit', 'aint', 'even', 'close', 'to', 'februari', 'yet']"
4966,5455,639707752315650048,neutral,"['valentin', 'day', 'my', 'friend', 'tuk', 'a', 'girl', 'out', 'she', 'showd', 'up', 'wit', 'her', 'friend', 'both', 'of', 'dem', 'came', 'with', 'naira', 'ladi', 'alway', 'take', 'mon']"
4967,5456,639709590913847296,positive,"['my', 'releas', 'schedul', 'for', 'the', 'next', 'day', 'befor', 'i', 'move', 'three', 'pic', 'of', 'the', 'phinal', 'phreddi', 'april', 'and', 'valentin']"
4968,5457,639900354386206720,positive,"['it', 'friday', 'and', 'today', 'we', 'have', 'a', 'fashion', 'bomber', 'and', 'bombshel', 'of', 'the', 'day', 'combo', 'thought', 'on', 'morenik', 'and', 'valentin']"
4969,5458,640198745456558080,positive,"['ive', 'alway', 'relat', 'so', 'much', 'to', 'ender', 'and', 'valentin', 'all', 'through', 'my', 'life', 'i', 'rememb', 'write', 'to', 'osc', 'inth', 'grade', 'about', 'it']"
4970,5459,640324637075894272,positive,"['valentin', 'wa', 'the', 'first', 'ptx', 'song', 'that', 'i', 'ever', 'sat', 'down', 'to', 'listen', 'to', 'and', 'it', 'made', 'me', 'emot', 'and', 'touch', 'my', 'heart', 'and', 'idk', 'whi']"
4971,5460,640659816420102144,positive,"['last', 'sunday', 'without', 'the', 'nfl', 'until', 'valentin', 'day', 'thank', 'god']"
4972,5461,640673638174187520,negative,"['one', 'of', 'the', 'infinit', 'reason', 'whi', 'valentin', 'day', 'is', 'the', 'worst', 'holiday', 'in', 'human', 'exist']"
4973,5462,640822923213828096,positive,"['kina', 'granni', 'valentin', 'w', 'just', 'got', 'my', 'ticket', 'for', 'kina', 'granni', 'live', 'in', 'kl', 'it', 'happen', 'on', 'theth']"
4974,5463,640978178236936192,positive,"['would', 'rather', 'they', 'were', 'in', 'your', 'the', 'valentin', 'one', 'may', 'still', 'be', 'avail', 'will', 'have', 'to', 'see', 'x']"
4975,5464,641119350913499136,positive,"['novemb', 'babi', 'are', 'product', 'of', 'valentin', 'day', 'that', 'prob', 'whi', 'scorpio', 'are', 'so', 'sexual', 'and', 'affection']"
4976,5465,641286059532361732,negative,"['they', 'think', 'caus', 'they', 'said', 'some', 'vagu', 'shit', 'on', 'that', 'friday', 'in', 'decemb', 'that', 'when', 'valentin', 'day', 'come', 'around', 'and', 'theyr', 'with', 'anoth', 'girl']"
4977,5466,641287866484658176,neutral,"['j', 'like', 'to', 'put', 'on', 'a', 'show', 'he', 'known', 'as', 'the', 'valentin', 'babi', 'becaus', 'he', 'wa', 'first', 'spot', 'februaryth']"
4978,5467,641298064427237376,negative,"['thi', 'wa', 'the', 'last', 'sunday', 'without', 'nfl', 'footbal', 'until', 'valentin', 'day']"
4979,5468,641434250827313152,neutral,"['valentin', 'day', 'feb', 'definit', 'let', 'me', 'know', 'if', 'you', 'do', 'it']"
4980,5469,641490603193167872,neutral,"['let', 'pretend', 'that', 'it', 'a', 'holiday', 'boy', 'you', 'know', 'it', 'onli', 'temporari', 'just', 'a', 'kiss', 'im', 'gon', 'na', 'blow', 'away', 'like', 'a', 'valentin', 'in', 'februari']"
4981,5470,627764469729521664,negative,"['i', 'think', 'i', 'post', 'surpris', 'incest', 'in', 'the', 'golden', 'sun', 'fanfic', 'categori', 'onc', 'on', 'valentin', 'day', 'i', 'wa', 'a', 'terribl', 'person']"
4982,5471,627881680733233152,neutral,"['if', 'you', 'love', 'someon', 'dont', 'shoot', 'them', 'with', 'an', 'arrow', 'contrari', 'to', 'valentin', 'day', 'it', 'doe', 'not', 'mean', 'theyll', 'stay', 'it', 'may', 'mortal', 'wound', 'them']"
4983,5473,628118074328260608,neutral,"['in', 'the', 'unit', 'state', 'februari', 'is', 'offici', 'black', 'histori', 'month', 'it', 'also', 'the', 'month', 'for', 'valentin', 'day', 'and']"
4984,5474,628246278384807936,negative,"['if', 'it', 'make', 'you', 'feel', 'ani', 'betteri', 'got', 'dump', 'by', 'myst', 'boyfriend', 'by', 'note', 'right', 'befor', 'valentin', 'day']"
4985,5475,628520587015663618,positive,"['excel', 'mayb', 'we', 'could', 'organis', 'af', 'screen', 'flaw', 'is', 'beauti', 'it', 'ourth', 'birthday', 'next', 'valentin', 'day']"
4986,5476,628600780975697920,positive,"['valentin', 'day', 'could', 'be', 'a', 'love', 'one', 'for', 'the', 'blue', 'a', 'win', 'against', 'hull', 'may', 'put', 'them', 'within', 'game', 'of', 'the', 'titl']"
4987,5477,628657111543775232,positive,"['i', 'just', 'found', 'the', 'teddi', 'bear', 'i', 'got', 'from', 'thi', 'kid', 'on', 'valentin', 'day', 'inth', 'grade', 'lmfaoo']"
4988,5478,628773222000009216,positive,"['i', 'offici', 'have', 'plan', 'for', 'valentin', 'day', 'and', 'it', 'may', 'or', 'may', 'not', 'be', 'see', 'deadpool', 'ittotallyi']"
4989,5479,628774203362115588,positive,"['fuuuuuuck', 'deadpool', 'look', 'so', 'fuckin', 'cool', 'im', 'excit', 'as', 'fuck', 'im', 'watch', 'that', 'friday', 'saturday', 'and', 'valentin', 'day', 'promis', 'you']"
4990,5480,628777747540746242,neutral,"['lot', 'of', 'babi', 'born', 'in', 'novdec', 'go', 'to', 'be', 'name', 'wadeharley', 'especi', 'sinc', 'deadpool', 'releas', 'on', 'valentin', 'day']"
4991,5481,628816586275565569,neutral,"['tomorrow', 'is', 'valentin', 'day', 'or', 'as', 'we', 'singl', 'peopl', 'like', 'to', 'call', 'itthursday']"
4992,5482,628893507684540416,positive,"['aww', 'it', 'come', 'out', 'in', 'februari', 'just', 'in', 'time', 'for', 'valentin', 'day', 'thi', 'look', 'amaz']"
4993,5483,628921240137240576,neutral,"['can', 'it', 'just', 'be', 'sunday', 'so', 'i', 'can', 'use', 'my', 'valentin', 'day', 'gift', 'halloffamegam']"
