,Id,Category,Tweet
4386,641091323597033472,positive,I got my Taylor swift pictures ready to go in my locker tomorrow just for you
4388,641105704854663168,positive,Yeah you Taylor SWIFT him may be one of the best reality TV lines Ive ever heard BachelorInParadise AfterParadise
4389,641106190659919872,positive,Here is what you need to do Listen to some Taylor Swift watch The Notebook have a good cry and youll feel better tomorrow
4391,641146431558971392,neutral,Ive never been shy or secretive about the fact that if you walk into my life you may be walking onto a record  Taylor Swift
4393,641196772556017665,positive,Dont worry You may think youll never get over it but you also thought it would last forever  Taylor Swift
4394,641200871674548224,positive,Just close your eyes the sun is going down Youll be alright no one can hurt you now  Taylor Swift
4395,641222505265369088,positive,Not entirely sure that I remembered deodorant but Taylor Swift is tomorrow so its like it doesnt even matter what else happens
4396,641229779954302976,positive,Did you ever think in your WildestDream that you would be going to see Taylor Swift tomorrow night at Minute 
4397,641233609613938688,positive,itweetFEEDS If Taylor Swift likes it you know it must be good On Monday the blonde beauty ff 
4398,641249800579608576,positive,Happy Tuesday loves Im so excited to share this Taylor Swift Inspired Tutorial with you all xox 
4399,641251185844948993,positive,I think I may be legitimately in love with Taylor swift
4400,641260282375868416,positive,Im going to be in the same room as Taylor Swift tomorrow
4401,641262014346625025,neutral,Watch Nicki Minaj call Miley Cyrus abtch onstage at the VMAs Nicki Minaj may have made up with Taylor Swift 
4402,641293277510021120,positive,I just want to look really good tomorrow and have a kick ass start of school assembly and dance to Taylor Swift
4403,641322123114450944,positive,So we hear that the singing sensation who goes by the name of Taylor Swift has a concert this Wednesday Why 
4404,641326668217470977,positive,I filmed the Wildest Dreams by Taylor Swift cover Ill upload it tomorrow I hope you see it 
4405,641331953980059648,positive,anyone houston beliebers going to see taylor swift tomorrow i want to meet uppppp
4406,641338133049573377,negative,Im so sad in class i was like  im seeing Taylor SWIFT tomorrow and everyone was like i fucking hate her shes so fake and ugly
4407,641350215518175232,negative,Well we know its not Taylor Swift SorrySwifties 
4408,641351542239399936,neutral,Wonder who Taylor Swift is going to bring onstage with her when she performs here in Houston tomorrow
4409,641354533679968256,positive,My professor just high fived me when I let him know Ill be skipping his class tomorrow for the Taylor Swift concert
4410,641355132467175424,negative,why is it so hard to win tiCKETS TO GO SEE TAYLOR SWIFT TOMORROW 
4411,641358046749323264,negative,So tomorrow I will be hating my sister and BIANCA because there going see Taylor swift and I am not
4412,641364951433502720,neutral,Everyone is already going to the Taylor swift concert  anyone not going that wants to go Sunday
4413,641367139387965440,neutral,Boys serious about this Taylor Swift concert tomorrow
4414,641369063889879040,positive,Jamming to Taylor Swift on the Tuesday after Labor day makes any day a good day
4415,641375379064795136,neutral,Who doesnt love a Taylor Swift parody about sun protection Share to promote sun protection and ski 
4416,641376417058414592,positive,Ready for the Taylor Swift concert tomorrow ShakeItOff Tour 
4417,641378373072195584,neutral,Great article on university data amp openness Feb of this yr Do you have any thoughts on which Us are embracing Taylor Swift
4418,641389047944904705,neutral,Ada Limantur Have you seen these fine Taylor Swift images You may like 
4421,641392276271403008,negative,The stress of the last hour makes me want to cry into my couch while listening to Taylor SwiftUntil I have to do it all again tomorrow
4425,641415924042481664,positive,Its about to get real TAYLOR SWIFT  
4426,641418159853993984,positive,Can Taylor Swift play her cover of Drops Of Jupiter tomorrow at the concert ok pls and thank you
4428,641421176443641856,positive,Happy earlynd bday hope you have a good one love you so much wonder if youre going to sing by Taylor Swift
4429,641425193190100992,positive,I want Taylor swift tickets for Minnesota this sunday 
4430,641427454800728064,positive,Sorry Im not really tweeting today Im getting ready for the Taylor Swift concert tomorrow
4431,641430368550170625,positive,Taylor Swift tomorrow night Probably should line up now to get in the venue by the time she gets onstage 
4432,641434186340020225,positive,Heading to the bottom theth Reds trail The sounds of Taylor Swift let us know Jay Bruce will get us started
4433,641436078201786368,positive,I would do anything to see taylor swift in concert on theth
4434,641440255212519425,positive,Ya girl is going to Taylor Swift tomorrow
4435,641444177105055745,positive,on friday i will breathe the same air as taylor swift
4436,641444760255770624,negative,tomorrow is the taylor swift concert where i live and i had tickets that i had to sell so tomorrow i will be crying all day
4437,641444852719161344,neutral,can I just skip tomorrow and go straight to the taylor swift concert
4439,641446775950176256,positive,Going to see Taylor Swift tomorrow with Laken and Im pumped af
4440,641452535757295616,positive,the first time I saw ed sheeran live he was opening up for taylor swift at the aaa tomorrow I see him headline the aaa
4442,641453487667048448,positive,taylor swift will be hours away  from me tomorrow i want to cry
4443,641454442685046784,neutral,Taylor Swiftgtgtgt chickFilA even if it were open on Sundays
4444,641455686291955712,neutral,Taylor Swift just waved at a boy and he didnt wave back so now shes got a new album coming out tomorrow
4445,641456345133158400,neutral,Am i the only one going to go see taylor swift tomorrow
4448,641463227713368064,positive,Counting down the days until I see Taylor Swift on thest
4451,641469149131218944,positive,ok but taylor swift is going to be on ellen tomorrow and I honestly do not care about anything else at the moment
4452,641469222271344641,negative,That moment when Taylor swift is here tomorrow and Im not going 
4453,641471628916846592,neutral,Look me in the eye and tell me you didnt listen to Taylor Swift inth grade
4454,641481228558970880,positive,But in other good news Im going to see Taylor Swift next Wednesday
4455,641491378774519808,neutral,Dino sat and Abby babbled that she liked Taylor Swift The Fray One republic and such
4456,641492923402465280,positive,Tomas Brown Have you seen these thoughtprovoking Taylor Swift images You may want to see 
4457,641494825108242432,positive,Bart De Brandt Resplendent Taylor Swift Images You may want to check 
4458,641496982066888704,positive,I just want to see Taylor Swift tomorrow okay
4460,641516100807622656,neutral,Bye Bye Kim K Taylor Swift is the new `Insta queen` Washington DC Sept With her million followers 
4461,641563639246397441,positive,congratulations on pumping Taylor Swift mate I may have misjudged you
4462,641573169564807168,positive,On the bright side I goT TAYLOR SWIFT CONCEET TICKWTS AGAIAN THIS IS MYth TS CONCERRT MOM ILYSM
4463,641575181740298240,neutral,Say you remember me Standing in a nice dress staring at the sun set babe  Taylor swift 
4464,641576792038473728,neutral,I wont play Taylor swift the entire time cmon please  me trying to convince Ricky to let me control the music newbrunswick
4465,641579872435830784,positive,and the search for Cornetto Disc limited edition Taylor Swift caramel shake caramel ice cream begins may the odds be ever in your favor
4466,641602994862202880,positive,Theyearold was spotted at the MTV Video Music Awards on Sunday night where she supported pal Taylor Swift as she took home the Video
4467,641612506100813824,positive,taylor swift radio for the next week and a half bc I am too pumped to see her in concert next Friday
4468,641619623671033856,neutral,Its Apple Keynote day  who will be the musical guest I say Dr Dre but others say Taylor Swift JustNotU  
4469,641626376563326977,positive,biggest question of the week is maybe which taylor swift record will i take to vinyl club on sunday
4470,641649121569345536,negative,My biology professor had the audacity to tell me enjoy that Taylor swift concertyou have a test + essay tomorrow 
4471,620748211318358016,neutral,I may be the only one that wont watch Ted
4472,620820906164813824,positive,Im gonna go see Ted tomorrow at the theater down the block matinee I cant be mad
4473,620849981931393024,positive,Jurassic World is such a great movie now I want to see Ted tomorrow
4474,620863433462841344,positive,Ted is way funnier then thest one
4475,620895806732701696,positive,I should be asleep but fuck it I dont got work tomorrow so Ill just watch Ted
4476,620952187510747137,neutral,Going for Ted with kouhai tomorrow u
4477,620968343810523136,positive,Reserved my movie ticket for Ted for this Saturday Hopefully the film be good as the first one which I liked
4478,621011244397559808,positive,I had a good weekend I just finished a week of night shifts on Saturday so I went out with my friends to see Ted
4479,621076468668477441,positive,Had a proper good laugh today watching Ted with Chris Au Every bit as good as thest film in my opinion well satisfied
4480,621079502505013248,positive,We had a blast recording the episode tonight Should be out tomorrow Can you guess which one of us enjoyed Ted
4481,621083339798249472,positive,iv been watching films all day and Im off to watch ted tomorrow with a few mates x
4482,621212335328198656,positive,broke a bill at work and got to see Ted with some cool people pretty good tuesday
4483,621309403661266944,positive,last night was so lovely out for dinner and then to see Ted with Alex Made a nice change from being sat in front of the telly
4486,621430307888173056,negative,Bloke sat behind me in the cinema loudly exclaimed Ant Man to be the stupidest idea ever and then laughed at Ted trailer Idiot
4487,621433383395135488,positive,Stuffed myself with a yummy spag bol from then founded the night off by watching Ted at Back to the gym tomorrow
4488,621475162257534976,positive,literally going to see ted tomorrow and then for my parentsth anniversary were going out ahh its gonna be good
4489,621501007856578560,positive,I want to thank so much my best friend treating me out to Pizza Hut for dinner and see Ted for myth birthday
4490,621509047825530880,positive,Went to the Yard HouseHad dinner amp happy hour drinksBefore we saw Ted movie Julyrd with my familyWe had fun
4491,621547755064946692,positive,I saw Ted on Tuesday man it was so funny
4494,621758429300977664,positive,Time to watch Ted with before I scoot on down to London Town tomorrow to party
4495,621771848150335488,positive,im going to watch ted on saturday
4497,621946986774728705,positive,I feel like someone should meet me at San tan tomorrow night after I get off work at and see Ted with me
4498,621957602877030400,positive,Ted was hilarious Time for bed and praying tomorrow is another good day
4499,621974257472536576,negative,know she definitely doesnt wanna see Ted tomorrow cuz u stupid
4500,622053281192353792,neutral,Almost saw you there I was going to see Ted but Id seen everything else so going Monday night to combine it with Ant Man
4501,622169226980274176,positive,hi we going to see ted at the Odeon cinemas at Glasgow on Wednesday  
4502,622198535392468993,positive,Anyone want to go see Ted tomorrow
4503,622222260787613696,neutral,Im going to the movies tomorrow and I wanted to go see Ted but my little sisters coming so Im going to see inside out instead
4504,622258433668984833,positive,Inside Out may be my favorite after Spy and Ted I want to see Terminator but Inside Out was fantastic
4505,622303721922424832,positive,saw Ted the other night big man right up your street Give Ted a watch too if you haventnd will then make more sense
4506,622318489911496705,neutral,my family gonna see Frozen sing along tomorrow night and Im just hoping to see Ted or the gallows again
4507,622513929168797698,positive,Just watched Ted thought was so much funnier than thest one Ted shithappens
4509,622610235140616192,positive,Mark Wahlberg is back as the ultimate best buddy John Bennett in TED Opens July 
4510,622623528647544832,positive,Ted was a great way to end myth Was cool to see Toxie in the film
4511,622634116052291584,neutral,Hes having his own personal I am Legend in my nutsack Funniest part of Ted thest was better
4512,622655674732797952,positive,A lazy Saturday called for Ted naps and  a hour intense room cleaning session with the one and only weekendsinloo
4513,622752615839977472,positive,we do but idk were going to watch ted on tuesday and he invited me to the winefestival in keszthely at the end of the month
4515,622888428263370757,positive,Get to see my bootiful face on the open tuesday wednesday thursday   Take me to see ted
4516,622957659914903552,positive,Ted was pretty funny However I am now singing Neil Diamond uncontrollably in the kitchen at on a Sunday night Oh well
4518,623014972633817089,positive,Brilliant Sunday Awesome result from the mighty Centurions followed by Ted wi the family Pure quality Every Sunday shud be that good
4519,623264478528962564,positive,Ted then bed No work tomorrow so im going to have a lie in then finish all my requests of tomorrow
4520,623274250510704640,positive,Just finished watching Ted it was really good cant wait Ted tomorrow night x
4521,623340183296081920,neutral,Yes sirth overall on the season Ive really only been effed one week thanks to Ted
4522,623361176089419776,neutral,Starts Friday   disaster action film SAN ANDREAS with Dwayne Johnson followed by TED with Mark Wahlberg 
4523,623378299838816257,positive,I wanna see Ted again for therd time that shit is so god damn funny
4524,623418435398189056,positive,Going to see Ted tomorrow with the lads
4526,623614966889848832,positive,Ted was lulz Not better than thest tho
4527,623625589845430272,positive,Gonna watch Ted for thend time tonight lol
4529,623749077939974144,positive,Todayspm show of JURASSIC WORLD and tomorrowspm of TED are your last chances to watch them with us  Tix 
4530,623938988903153664,positive,Time to give Ted a watch hopefully you dont need to have seen thest one to Get it
4534,624522478858047488,neutral,via Ted R  July  pm  Ted R  pm  Minor with parent or guardian  Tickets on  
4535,624736003698221057,neutral,I just saw Ted I havent seen so much penis masturbation and semen since the time I sat near Paul Reubens at a matinee
4537,625071677425209344,positive,Wow Ted was funnier than we thought Looking forward to tomorrow Reaping the jacket 
4538,625408569639354368,positive,Ted is such a good film  But thest film is slightly funnier
4539,625439476614045696,positive,shithappens ted  finished up watching ted going be a great Sunday
4540,625795774626934784,positive,you know what im going to see ted tonight and mad max tomorrow at the movies right next to me
4541,625886426748489728,positive,Sequels are rarely as good as thest Ted was a great and better than the original Well done 
4542,625888552216195073,positive,Im watching Ted for therd time in a row and Im cryiiiing of how funny it is
4543,626000213543682049,negative,Ted was shit antman was dec now its time for southpaw
4544,626171902130810880,negative,Ted was a disappointment considering how much i loved thest The Gollum part was hilarious though
4545,626498664966426624,neutral,not yet off to see Ted tomorrow instead Southpaw looks good want to see it at some point ExcitedForStagDo
4546,626585226240786432,positive,Anyone wanna go see the new mission impossible and Ted at the drive in Friday
4547,627207597167374336,positive,can you tell me if Ted will be showing at fork amp screen downtown disney on sat august please
4548,627359831003897856,positive,did you already see Ted Here it comes in the cinema on theth
4549,627476317508923393,positive,about to watch Ted for theth time
4550,627727098556198914,neutral,I have to get The Great Gatsby tomorrow and im debating whether or not I should pull the scene from Ted to whoever is working at BampNs
4552,628307454053498882,neutral,Tomorrow consists of going to the bank collecting my EEG results and going to the cinema to watch Ted
4554,629163982562193408,neutral,we are going to see Ted on theth
4555,629366088690724865,positive,Ted tonight Ted Baker tomorrow Ted talks playlists Teddy Sherringham in All things Ted Ted
4556,629402327028346882,positive,We sat down with the talented  to talk TED Check out what she had to say 
4557,629501748676145153,neutral,should i go see ted tonight or tomorrow night
4560,630780986368856066,positive,Adam were you at Ted last Friday in leicester square  when is anuvahood coming out I want to see that
4561,631003194458378240,negative,miss your bitch ass Go see Ted with me tomorrow at Dont be a bitch
4562,631697180374335488,positive,oh I saw it for and screening Sundays ago My friends got pissed I wouldnt let them see Ted
4563,633859924376731648,positive,Complete showcase preview event of the movie  Ted is theth  held at Tokyo theater  Hero as  KumaTomo  Ted Kumamoto Prefecture
4565,636698955582210048,positive,Tomorrow gonna get up do my sheets Go shopping get some bits for my washing get munch and see my girl and watch Ted Perfect day
4566,637018183736643584,positive,Ill watch Ted tomorrow on cinema You can feel my anxiety I waited so long for it Hahahahahaha
4567,637501133607473152,positive,Ted funny then a hoe but not as funny as thest one
4568,638135698856505344,neutral,Theres and run movie theater around the corner from me that is showing both Ted and Pixels  Worst part is its a Cinema Grill
4569,639278863088914432,positive,Wanna LOL again with them TED will  be Sneak Preview this Saturday 
4570,639786655222747136,positive,Missed it Wednesday ODU come watch Ted TONIGHT pm in MGB for free tellafriend
4571,637854890723708929,positive,Had a very lazy Sunday Done nothing but watch Teen Wolf all day
4572,637930164312240128,positive,Good morning everyone  How are you I LOVE THE TEEN WOLF CAST SO DAMN MUCH AND TOMORROW ISNT MOONDAY
4574,637985125767217152,positive,Im going to finish now thend season of teen wolf
4576,637995876431097856,negative,crying over the teen wolf final and being sad that there is no teen wolf tomorrow
4577,638011969300107264,neutral,Hello monday well meet again soon And now you dont bring that Teen Wolf episode with you so Im back on hating you Monday lt
4578,638012791039766528,positive,im going to marathon all of the episodes in theth season of teen wolf that i havent seen yet bc i deserve that dammit
4579,638014629021622273,positive,I dont wait till January for the next season of Teen Wolf TeenWolfSeasonB
4580,638022874222096384,neutral,Hey fellow Teen Wolf fans guess what Ill be filing a video tomorrow about my emotions and thoughts of Seasona and the finale
4581,638043667207454720,negative,Teen wolf season just premiered but where is it tomorrow   Oh yeah  Not here
4582,638074758538510336,negative,When you remember that tomorrow is monday but teen wolf isnt on
4583,638088428010115072,negative,Sad moment when you realize tomorrow is Monday and theres no new episode of Teen Wolf so no Moonday bummer
4584,638090700572200960,neutral,rose convinced me to continue watching teen wolf even those i know the spoilers so imma continue watching it tomorrow
4585,638145197919064064,negative,If youre having a good day just remember that Teen Wolf isnt on tomorrow
4586,638173354420125697,positive,ill be watching that in january right along with teen wolf
4588,638176281620713472,neutral,Mtv just loves to keep reminding me that Teen Wolf isnt on tomorrow
4589,638179474178224128,neutral,I honesty live for teen wolf so Im really sad that the new season doesnt start till January 
4590,638180026882482177,neutral,Im sad Tomorrow is the first night that Teen wolf wont be on
4591,638188012539523072,neutral,When you realize there is no Teen Wolf tomorrow 
4592,638209031715184640,positive,Teen wolf was the only thing that made my Mondays greattt   What do I do now
4593,638216705651535872,neutral,If you hoes wanna hang and watch Teen Wolf your home boy John will be chilling on thendrdth floor library around am and then on
4594,638224056991502337,neutral,I have to watch the episode I missed of Teen Wolf before tomorrow night Ill also watch Fear The Walking Dead since I didnt watch it
4595,638231947442057220,negative,Oh look its monday  Oh look no teen wolf
4596,638298072733216769,negative,It really sucks how teen wolf are making more videos in January but not now all well I guess Ill just have to wait 
4597,638300559095664641,neutral,When youre meant to start an assignment that is due tomorrow at but twitter and teen wolf
4599,638329289591660544,positive,New Update Photos Teen Wolfs Holland Roden attending the MTV VMAs  August  teenwolf
4600,638335082609160192,negative,Mondays are not the same when you dont have Teen Wolf to look foward to on Monday nights 
4601,638350720329232384,positive,I want January I want Teen Wolf
4602,638351607847981057,negative,So its a monday with out TEEN WOLF wtf am I supposed to do 
4603,638356738161397760,positive,i just started watching Teen Wolf and one day i may wear bright colours
4604,638374948512362496,negative,the fact that its monday n theres no teen wolf makes me so sad
4605,638396188971147264,neutral,Well its no longer a Teen Wolf Monday but AWKWARDS BACK
4606,638409590007181313,negative,The fact that its Monday and teen wolf isnt on makes me sad
4608,638450689027514368,positive,A Monday without teen wolf is a Monday with less stress and anxiety
4609,638482370627178496,negative,crying bc its monday and theres no teen wolf
4610,638503739708444672,negative,Mondays aint the same without teen wolf
4612,638514188151881728,neutral,I miss Teen Wolf so much Mondays arent the same anymore without it CodySChat
4613,638517941219291136,positive,I Love TEEN WOLF cant wait till January when it comes back on
4614,638525507739500545,neutral,when its a Monday but no Teen Wolf
4615,638537066771419137,positive,Can January come by faster because Im ready for a new year and the fifth wave and seasonb of teen wolf
4616,638547343361601536,negative,foolish mortal I have sat through TEEN WOLF and TEEN WOLF TOO nothing you can do can harm me anymore
4617,638575299643314176,neutral,Monday nights arent the same without teen wolf
4618,638603937004847104,positive,Teen Wolf starts again in January How the fuck do you expect me to wait that long TeenWolf B
4619,638605481053945856,neutral,It felt weird not watching Teen Wolf tonight January needs to hurry up
4620,638638388787200000,positive,Cant believe Teen Wolf is coming back in January I want to watch it now
4622,638754869420036096,negative,Oh just realized that there was no teen wolf today  MAJOR MISSING  January ltlt SO LONGGGGG
4623,638779276108648448,positive,ill start teen wolf soon ill start ointb then ill watch the originals in september 
4624,638812892578639872,neutral,i miss teen wolf so bad yesterday was the first monday without it it was sad
4625,638824119996276737,positive,OMG BRC and TY so loved the DOC show and Luv ty in Teen Wolf been a fan since itst aired Known BRC over yrs 
4626,638837342174744577,neutral,The sunthe moon and the true  Teen wolf 
4627,638859076676493312,positive,goodnight i have to go to my college tomorrow kms but i love dylan and holland and all of the teen wolf cast so much
4628,638864466499792896,positive,Can January just hurry up already I need TEEN WOLF NOW 
4630,638926646355988480,positive,Planning to watch Weird Science w my amp yo nephews this Fri Looking for apt addition to a double feature Teen Wolf in the running
4632,639002205358415872,positive,Im almost at the end of therd season of Teen Wolf and Im already in tears bc I know whats coming up
4633,639048498843906048,neutral,So shit that we have to wait till January for the second half of season of teen wolf
4634,639095639402373120,positive,So dont wake me up unless you have last Monday nights episode of Teen Wolf
4635,639099810117627904,negative,Teen Wolf movie series was so confusing that I thought I was listening to therd movie for that past year turns out it was 
4636,639337595562950656,positive,Well Ive finished my Teen Wolf watching for the night Continuing again tomorrow when I wake up 
4637,639406022113628160,positive,Im actually so excited for tomorrow just so I can know whos coming from the teen wolf cast
4638,639441273229864960,positive,I miss Teen Wolf a lot  I cant shucking wait for the SCORCHED TRIALS OCOTBERTH we wont enter the maze but the trials 
4639,639464019485687808,positive,Can it be December already If youre a Teen Wolf fan Im sure u dont want to miss this HOW TeenWolf 
4640,639544065273499648,positive,havent been able to watch teen wolf on netflix so im gonna watch it after school tomorrow and im already peeing my pants IM SO EXCITED
4641,639547492548354049,neutral,Ive decided tomorrow night Im going to re watch all of season of teen wolf
4642,639648871744860164,neutral,its Friday in new Zealand so Im sleeping in and watch teen wolf
4643,639849515068080128,neutral,revision and teen wolf is the plan for this friday night because who needs a social life
4645,639982983366221824,negative,sooooo teen wolf deprived and its not coming back till january its gonna make the next few months even slower
4646,639992058132852736,positive,Im like ready for Monday just so I can watch Teen Wolf
4647,640004482646982657,positive,ok i started to watch teen wolf on april and then said i didnt know if i was gonna watch the rest and now look at me
4648,640055719757250561,neutral,they kept showing the new mtv Mondays commercial at the one direction show and I cried every time bc no teen wolf
4649,640165746950148096,positive,Watching therd season of teen wolf always makes me cry
4650,640270750373519360,positive,watching videos of the teen wolf cast to try and forget about school on monday and reduce the ridiculous amount of anxiety i currently have
4651,640273278808887296,positive,you knocked it out withth heaven and killed it on Teen Wolf BeforeDerek therewasMartin NextAlistCeleb makehimhuge
4652,640321327291731968,neutral,I just got all excited to watch Teen Wolf on Monday but
4655,640729882608160769,neutral,That is frustrating Is this from the Teen Wolf con in June
4656,640763763151376384,neutral,Im still salty I couldnt watch the season finale of teen wolf the season premiere of awkward and tomorrows new awkward
4657,640774685743955968,neutral,you mean no Teen Wolf tomorrow now we live in shitverse
4658,640837652929875968,neutral,Im starting season tomorrow bc Im not up for it now bC TEEN WOLF IS STUPID AND WANTS ME TO CRY AND FEEL EMOTIONAL STUPI
4659,640844538937012224,neutral,just another Monday without teen wolf
4660,640860544090554368,neutral,Oh its Monday No Teen Wolf
4661,640918229414600705,positive,late rting this she guest stared on teen wolf and Big Time Rush beach movie she from The Troop 
4662,640944881893027840,positive, Will get to replies now Teen Wolf may have sucked me in yesterdaythe whole day XD WouldLoveToMakeATWAccountButNotEnoughTime gt
4663,641038428633587712,neutral,So you know that point in Teen Wolf where Peter amp Derek are researching the kanimasnd form amp FUCK IT HAS WINGS
4664,641054488732631040,positive,I need to do my hw but I just started Teen Wolf AND I NEED TO KNOW WHAT HAPPENS AFTER THEST EPISODE
4665,641161245828235264,negative,k so i just finished watching theth season of Teen Wolf and ive got a few questions WTF WAS THAT WHY TF IS THEO STILL ALIVE
4666,641373124802424832,positive,looking to hear what it is pal and looking to see your return with your pack on Teen Wolf B in January
4667,641443318702837760,neutral,Friday Night lights will make you cry Teen wolf will overcome your life
4668,641447452105682945,positive,Im watching Teen Wolf season tomorrow its been decided
4669,641562951254716420,neutral,Random Facts For Wednesday  Here are some random facts for you      Back to the Future and Teen Wolf 
4670,641654927681417217,negative,itsam i should sleep i have school tomorrow ugh i miss teen wolf can january pls come fast already
4672,639478713025957888,positive,man talk about TbT hey i gotta TGIF  We gotta catch up on a Sat pop bottles on a good Sundae  X  Kids Obsessed
4673,639535134815965184,positive,Hahahaha  I suck at kickball  Plus I have homework Tomorrow is TGIF with aday weekend after
4674,639578369168797696,positive,Favorite line Wish that Ill be the sun to warm you all through your life TGIF guys ALDUBWishIMaine  
4675,639579946021621760,neutral,In TGIF tomorrow  Honu by the sea Heritage of Hula Chris DElia more Find it online premium TGIF
4676,639581542713454592,positive,Happy TGIF May this day bring forth more blessings of love and happiness Wink
4677,639589757979197440,positive,Yay Rest day friday Happy TGIF everyone ALDUBWishIMaine
4678,639590962583441408,positive,Thank Goodness Its Friday TGIF  now its time to escape to Riverwalk Place  One Night Stay in a Luxury Suite 
4679,639594179564306432,positive,TGIF celebrations tomorrow at Farragut Sq th amp K NW+Tysons  Greensboro Dr Best way to start the weekend is with Lobster Lunch
4680,639594962481512448,positive,ITS FRIDAY And to celebrate that fact we are offering everyone  Just use the promotion code TGIF Book 
4681,639606596960567297,positive,We have Wine Wednesday and TGIF and Monday gets wine cause MONDAY But what about other days Im gonna fix that
4682,639641268528648192,positive,back atpm tonight TGIF lets hang out Auckland dj music tgif friday ponsonby
4683,639657176399638529,positive,TGIF I wish I could say my Friday is going to be relaxingbutIm waist deep in staining cabinets 
4684,639676351587348480,positive,Good morning JP ladies and everyone Hope u all have a great day xxx its Friday yippee TGIF xxxx
4685,639683569950920705,positive,TGIF Theres so many writing opportunities you can get started on this weekend thanks to 
4686,639685463855484928,positive,TGIFooh I just rememberedevery day is Friday when youre travelling Off to Riga today
4687,639687912595046400,positive,TGIF Cant wait to sleep all the way till Monday tgif Friday weekend 
4689,639697723105673216,positive,hah its friday baby the last work day of a week TGIF right buddy 
4690,639704180609974273,positive,Good Morning Nigeria Its Friday amp YES You can say TGIF  We can see Service Day in perspective  Its going to be 
4691,639717435487092737,negative,Its already Friday Not the TGIF kind of Friday Can time freeze for a while
4692,639720230697201664,positive,TGIF folks Our Friday faces look exceptionally relieved to see the end of the week WCVB 
4693,639731385205440512,positive,TGIF Thank God its Friday  If you could hop on a bus and travel anywhere in Zambia right now where would you 
4694,639731805843812352,positive,TGIF  Showing our love for the Dawgs  Which team will be you be cheering on this season  
4695,639732137302822912,positive,TGIF We have a lot going on here at Channel this morning Thats right its Friday morning pep rally Im also 
4696,639732439410053120,positive,TGIF Happy Friday Were just a few hours away from the weekend
4697,639742903128948736,positive,TGIF  Join us for Happy Hour Monday Thru Friday frompm with complimentary fingerfood besttimeoftheday 
4698,639745907592949760,positive,Happy Friday yall  TGIF  Wishing you a great weekend
4699,639749064872067072,positive,TGIF Make it a great day Robbie 
4700,639750938274721792,positive,Its Friday againTGIF make gud use of it dont waste it like d last Fridaytime wasted can not be regained
4701,639754679056998400,positive,TGIF Im the only nigga that can watch the sun and won t go blind
4702,639759476187336704,positive,TGIF Start your weekend off with a spot of lunch and a cheeky pint We are serving food all day untilpm lunch TGIF friday
4703,639763567923851264,positive,TGIF and tomorrow is game day
4704,639766699605143552,positive,hello and good morning loves Wishing you both a nice Friday Happy TGIF xoxox
4705,639766917520211968,positive,TGIF Friday starts off with a tummy rub for Teddy Have a terrific Labour Day weekend leaside rosedale 
4706,639767721073315842,negative,And I dont know about TGIF Fridays are terrible Im more of a TGIS person Can it be Saturday already
4707,639768228546277376,positive,TGIF Love day weekends Enjoy the weekend everyone laborday sun cocktails
4708,639776353932439552,neutral,Feels like everybodys more excited about the weekend than i am aint no TGIF when you work Saturday
4709,639785501902393344,positive,TGIF The Grind Includes FridayGetYourMindWright StayOnYourGrind and finish the week strong 
4711,639791600185442306,positive,Monday you can fall apart Tuesday Wednesday break my heart Thursday doesnt even start Its Friday Im in love TGIF
4712,639793234722615296,neutral,I really fucks with and  Every Friday they play Katy perry last Friday night TGIF TGIF
4713,639795111115771904,positive,it creeps up on you One day its Monday Bloody Monday and the next TGIF
4714,639796582649565184,positive,TGIF Less than a week til Bill Congers lecture atpm on Sep Make sure you come to SoundsLike to see his work before u hear his talk
4716,639801611750129664,positive,TGIF Stop by the clubhouse betweenpm for FREE FOOD FRIDAY On the menu Tacos
4717,639802191218384897,positive,TGIF Grful for a blessed week amp greater weekend Son finishesst week of college and that certain music festival to end the Summer  
4718,639802428729114624,positive,Cant wait to see it filled with GLOWING Bubbles on Dec  HAPPY TGIF  bubbleglowk sentosa silosobeach 
4719,639802755910107136,positive,TGIF Are you ready Dont miss The Friday Night House Party wDJ Tan on The Soul FM tonight at pm EDT 
4720,639806473942364160,negative,Everyones like TGIF  And Im over here like I work tonight And a double tomorrow And Sunday And monday  grindin needmoney
4721,639813977237782528,negative,and TGIF What a week I really dislike thest and therd
4722,639814513550823428,neutral,TGIF Do you have any ideas for the new Enchanted Mum collection from available Wednesday 
4723,639817715666972672,positive,TGIF Celebrate your labor day in the water with SDSS Free use of boards and suits after all lessons on Monday 
4724,639818590779273216,positive,TGIF Drop the brown bag step away and come grab the BEST sandwiches in Indy PastramiOnMyMind Indy sandwiches friday lunch
4725,639818613474525184,neutral,Thx for following us  how many cuppas do you have every day Im on myth TGIF
4726,639824104606973956,positive,Happy TGIF And a long weekend too May you weekend be full of many long runs and walks VictoriaMarathon
4727,639824860324106240,positive,Happy Friday folks TGIF Today the day to come on by Also today the store is opening up at today sorry for inconvenience
4728,639837514845523968,positive,Hello JP ladies and everyone Hope u having a great day xx its friday yippee TGIF  bring on the weekend and enjoy xx
4729,639838463383216128,positive,TGIF tonight we will be close to the First Friday events on the Corner of Casino Center and Charleston The The 
4730,639838991391461376,positive,TGIF And what better way to spend a Friday than in the best apartments in Waco Come tour and you could win a gift card TheHype Lease
4731,639839167069978624,positive,TGIF Feature Friday is here with new Roxy Fallen amp DC Take a look 
